airline,source airport,destination airport,codeshare,stops,equipment
Vn,Cdg,Han,-1,0,777
R3,Dyu,Ikt,-1,0,73W
U2,Lis,Bod,-1,0,319
Nz,Syd,Wlg,-1,0,320
Fr,Ace,Bgy,-1,0,738
Jj,Gig,For,-1,0,320 321
Mu,Ljg,Tcz,-1,0,733
Us,Dfw,Yeg,-1,0,319
To,Dlm,Man,-1,0,76W 73H 75W
Oc,Fuj,Ngs,-1,0,Dh8
Cz,Kwl,Ngb,-1,0,738
Tk,Ist,Aer,-1,0,321
Us,Mdt,Bos,Y,0,Dh8
Jl,Itm,Kij,Y,0,E70
Tom,Stn,Ace,-1,0,73H
Ca,Urc,Lhw,Y,0,738
Zl,Adl,Bhq,-1,0,Sf3
Aa,Akl,Ppt,Y,0,340
Aa,Dca,Yhz,Y,0,Crj
To,Bhx,Tfs,-1,0,73H 75W
S2,Blr,Del,Y,0,73H 739 738
Fo,Tai,Jib,-1,0,Cr7
Fi,Svg,Kef,-1,0,75W
Ba,Fao,Lhr,-1,0,320
Tk,Bio,Ist,-1,0,320
Tp,Mxp,Opo,Y,0,Er4 100
Xq,Lnz,Ayt,-1,0,738
Ae,Tpe,Ngb,Y,0,320 333 343
Dd,Ubp,Dmk,-1,0,738
Ad,Cwb,Igu,-1,0,E95
Ns,Tsn,Cgo,-1,0,738
Ay,Rdu,Lhr,Y,0,763
W9,Thl,Rgn,-1,0,At7
V7,Sxb,Pmo,-1,0,717
Pk,Mhd,Uet,-1,0,737
Kq,Znz,Dar,Y,0,At7
Pb,Yhz,Ycl,-1,0,Sfb
Pm,Ace,Lpa,-1,0,At4
Md,Tnr,Dza,-1,0,At7 733
Ey,Auh,Bom,-1,0,320 346
G5,Nng,Wuz,-1,0,Cr9
Cx,Cgo,Hkg,-1,0,320
Fl,Mht,Tpa,Y,0,73W
Af,Iah,Cdg,-1,0,77W
Tt,Syd,Mel,-1,0,320
X3,Dus,Rho,-1,0,73H
Ux,Ccs,Mad,-1,0,332
Ab,Pmi,Cgn,-1,0,738 332 320
Tom,Man,Lpa,-1,0,75W
W6,Dtm,Beg,-1,0,320
Ek,Dxb,Ist,-1,0,77W
Et,Fra,Lis,Y,0,321 32A
To,Lba,Dlm,-1,0,73H
Ho,Csx,Sha,-1,0,320
Nk,Myr,Dfw,-1,0,319
Fr,Lig,Lba,-1,0,738
Kl,Myy,Kch,Y,0,737
Fw,Sdj,Kmq,-1,0,Crj
U2,Lgw,Lei,-1,0,319 320
Zb,Her,Lba,-1,0,320
Fr,Aar,Agp,-1,0,738
Mu,Can,Hgh,-1,0,320
U6,Rov,Dme,-1,0,320
Su,Led,Tjm,-1,0,319
Xy,Kwi,Ruh,-1,0,320
Aa,Gdl,Lax,Y,0,737
Aa,Dfw,Bjx,-1,0,319
Va,Per,Kgi,Y,0,E90 100
Ca,Het,Tsn,Y,0,738
Ca,Pek,Tyn,-1,0,738
Zk,Svc,Phx,-1,0,Be1
Hy,Nma,Led,-1,0,752
Gl,Agm,Tqi,-1,0,Bh2
Dy,Lax,Cph,Y,0,788
Os,Osl,Vie,Y,0,319 100 F70
9U,Ist,Kiv,-1,0,320 E90
Lh,Hnd,Fra,-1,0,744
Fl,Den,Lax,Y,0,73W 73C
Va,Jnb,Cpt,Y,0,772
Mi,Usm,Sin,-1,0,319
U2,Man,Tlv,-1,0,320
Us,Ord,Hsv,-1,0,Er4
B6,Iad,Bos,-1,0,E90
Ib,Mad,Orn,-1,0,319
Dt,Sdd,Vpe,-1,0,73G
Ua,Msn,Ewr,Y,0,Erj
Ho,Ljg,Wuh,-1,0,320
Az,Fco,Suf,-1,0,32S 321 320 319
Ib,Fco,Prg,Y,0,320
Nh,Gum,Ngo,Y,0,73G 738
Af,Cdg,Fra,-1,0,318
Af,Tus,Atl,Y,0,M90
Mu,Mnl,Pvg,-1,0,320
Qf,Rok,Mky,Y,0,Dh4 Dh3
U2,Cdg,Ltn,-1,0,319 320
Ua,Lax,Iah,-1,0,739 320 738 319 752 753
Zb,Man,Vce,-1,0,320 321
Mu,Jgn,Lhw,-1,0,320
Ah,Azr,Orn,-1,0,Atr
Zh,Uyn,Ctu,Y,0,319
Us,Ord,Mco,-1,0,738 M83 M80
Am,Mex,Cpe,Y,0,Emj E70
Yo,Nce,Mcm,-1,0,Nde
F7,Zrh,Gva,-1,0,S20
Ib,Lhr,Waw,Y,0,320
Ju,Beg,Saw,-1,0,733
Nh,Pek,Nrt,-1,0,763
Ua,Yyz,Ewr,Y,0,E75 Erj Dh4 Cra E90
Ab,Gwt,Dus,-1,0,Dh4 319 738 320
Qr,Jfk,Ord,Y,0,738
Si,Gva,Jer,-1,0,At5 At4
Lg,Lux,Dus,Y,0,Cnj
3S,Cur,Sdq,-1,0,At5
Rj,Ssh,Amm,-1,0,320
U2,Olb,Gva,-1,0,319 320
Vs,Ord,Lhr,-1,0,343
Jl,Kmi,Hnd,-1,0,73H
De,Lca,Dus,-1,0,757
Us,Dfw,Phx,-1,0,321 738 M80 319 320 M83
Ca,Sdj,Pvg,-1,0,738
Kl,Myr,Atl,Y,0,Cr7 Cr9 717 319
Aa,Phx,Dca,-1,0,757 320 319
Pk,Tuk,Shj,-1,0,Atr
Ms,Jnb,Cai,-1,0,330
Q2,Mle,Fvm,-1,0,Dh2
Zl,Syd,Wga,-1,0,Sf3
Us,Dfw,Bro,Y,0,Crj Er4
Af,Lcy,Flr,Y,0,Ar8
Az,Led,Fco,-1,0,32S 319
W6,Dsa,Wro,-1,0,320
Fg,Kbl,Kdh,-1,0,734
Nu,Isg,Oka,-1,0,734
Cz,Icn,Hrb,-1,0,320
Fr,Mrs,Stn,-1,0,738
Be,Haj,Bhx,-1,0,E75
Ua,Bze,Ewr,-1,0,738
Jd,Sjw,Hrb,-1,0,320
Dl,Mty,Cuu,-1,0,Er4
Hu,Wua,Xiy,-1,0,738
Gs,Swa,Cgo,-1,0,E90
Sk,Bgo,Cph,-1,0,320 319 Cr9 321 717 73G 73W 738 736
Mh,Kul,Tgg,-1,0,734 738
Ci,Akl,Syd,-1,0,333
Af,Cun,Atl,Y,0,757 320 M88
Fl,Lit,Stl,Y,0,73W
Fl,Chs,Bwi,Y,0,73W 73C
Qr,Ord,Jfk,Y,0,738
Lh,Zrh,Haj,Y,0,Ar1 100 320
Ek,Per,Dxb,-1,0,77W
9W,Auh,Del,-1,0,73H 320
9W,Atq,Del,-1,0,738
Mh,Kch,Pnk,Y,0,At7
4U,Haj,Saw,-1,0,319
Sa,Dur,Els,Y,0,Cr2
Tp,Dxb,Lis,Y,0,77W
Ay,Cph,Vie,Y,0,E90
Lh,Fra,Jed,-1,0,333
G4,Sfb,Dsm,-1,0,M80
Ca,Pek,Sgn,-1,0,737
Fl,Cak,Bos,-1,0,717
As,Lax,Mco,Y,0,757 738
Eu,Tna,Ctu,-1,0,319
Dl,Lax,Tpe,Y,0,744
9R,Bog,Czu,-1,0,At7
Us,Dfw,Xna,-1,0,M80 Er4
Cg,Gka,Lae,-1,0,Dh8
Vx,Sfo,Pdx,-1,0,320
Cz,Pek,Kmg,-1,0,321 737 333
Zh,Pek,Tyn,Y,0,737
Sx,Brn,Vie,-1,0,D38
Hy,Tas,Aer,-1,0,767
Us,Dfw,Rdu,-1,0,M80 M83 738
Az,Cdg,Fco,-1,0,32S 321 319
Ua,Mli,Den,Y,0,Erj
Wn,Pvd,Mdw,-1,0,73H 73W
Az,Pit,Atl,Y,0,M88
Dl,Msp,Yqr,Y,0,Crj
Lh,Ord,Cdg,Y,0,763
Kl,Ams,Got,-1,0,Emj
Fr,Alc,Boh,-1,0,738
Su,Kbp,Led,-1,0,A81
Dl,Iah,Mem,Y,0,Crj
Wn,Ecp,Stl,-1,0,73C 73W
Ms,Fra,Cai,-1,0,330 738
Kl,Sju,Atl,Y,0,73H 757 753
Wn,Tpa,Mht,-1,0,73W 73H
Li,Pos,Slu,-1,0,At7
Wn,Bwi,Tpa,-1,0,73C 73W 738 73H
Lh,Muc,Mla,-1,0,319 320
Aa,Ord,Sju,-1,0,738
Qr,Doh,Dar,-1,0,320
Ac,Yvr,Yxc,Y,0,Dh3
Aa,Phx,Flg,Y,0,Crj
Ba,Lcy,Abz,Y,0,E70 S20
Tg,Bkk,Cmb,-1,0,320
U2,Edi,Dlm,-1,0,320 319
Ga,Cgk,Pnk,-1,0,738 735 Crk
Hv,Fnc,Ams,-1,0,73H
Fl,Sju,Ont,Y,0,73H
Ey,Trv,Auh,-1,0,320
Ts,Mbj,Yul,Y,0,738
Ir,Mhd,Zah,-1,0,M82
Fr,Aga,Crl,-1,0,738
Ca,Csx,Pek,-1,0,321 738
Mf,She,Tao,-1,0,737
Cx,Hkg,Csx,-1,0,320 321
Wn,Den,Rdu,-1,0,73W
Zh,Xiy,Hgh,-1,0,320
Aa,Mct,Auh,Y,0,777
J4,Krt,Pzu,-1,0,737
G3,Bsb,Mab,-1,0,738 73G
Az,Fco,Cmn,-1,0,319 320 32S E90
G4,Las,Gjt,-1,0,M80
Kl,Gig,Ams,-1,0,777
Mw,Koa,Jhm,-1,0,Cna
Eo,Elq,Cai,-1,0,320
Ua,Ord,Sat,Y,0,Cr7 E70
Ad,Pav,Ssa,-1,0,At7
Ho,Pvg,Cgq,-1,0,320
Sg,Myq,Blr,-1,0,Dh8
La,Scl,Bog,Y,0,763
Te,Sdu,Sjk,-1,0,L4T
Cx,Dxb,Hkg,-1,0,333
U6,Tju,Dme,-1,0,320
7R,Dme,Mcx,-1,0,Cr2
Ac,Yyz,Ysj,Y,0,Dh4
Ua,Pns,Iah,Y,0,Erj
Az,Fsc,Mrs,-1,0,At7
Fm,Ctu,Sha,-1,0,757 737 738
Ty,Lif,Tgj,-1,0,Dht
Tf,Bma,Rnb,Y,0,S20
Yk,Fru,Kzn,-1,0,146
Af,Lcy,Dub,Y,0,Ar8
Ah,Alg,Nim,-1,0,738
Sk,Ams,Arn,-1,0,717 73W 736
Lx,Fra,Bsl,Y,0,Cr7
Ua,Iad,Sxm,-1,0,73G
Eq,Uio,Lim,-1,0,E70
Lx,Gva,Lhr,-1,0,320 319
Aa,Bgr,Phl,Y,0,E75 Crj
Gs,Xil,Het,-1,0,Erj
Ek,Dxb,Syd,-1,0,388
Qg,Djb,Cgk,-1,0,320
Aa,Iah,Dfw,-1,0,M80 M83
Lx,Iad,Zrh,Y,0,763 764
Ay,Muc,Hel,-1,0,319 320
U2,Lgw,Mjv,-1,0,319 320
Sk,Tll,Osl,Y,0,E70
Hv,Lpa,Ein,-1,0,73H 73W
Be,Alc,Sou,-1,0,E95
Us,Opo,Mad,Y,0,Er4
Ju,Bud,Beg,-1,0,At7
Fb,Vie,Sof,-1,0,E90 319
Ua,Pia,Ord,Y,0,Er4 Erj Crj
9W,Bom,Sin,-1,0,73H
Cz,Tpe,Urc,-1,0,752 333
Us,Dfw,Mbj,-1,0,738
2L,Bds,Zrh,-1,0,100
Aa,Clt,Syr,-1,0,Cr9 319 320
Kc,Ala,Dyu,-1,0,320 757
Aa,Bpt,Dfw,Y,0,Crj Erd Er4
Dl,Bos,Slc,-1,0,73H 738
4U,Haj,Mxp,-1,0,319
Ba,Mad,Dfw,Y,0,777
Ef,Ulo,Uln,-1,0,Dh4
Us,Ord,Bna,-1,0,Er4 Cr7
Sv,Jed,Yyz,-1,0,777
Ie,Hir,Mua,-1,0,Dh8 Dht
S2,Maa,Cok,Y,0,At7 73H
Ai,Sxr,Ixj,-1,0,320
U2,Edi,Tfs,-1,0,320
U6,Oss,Svx,-1,0,320
Ux,Mad,Lgw,-1,0,738
Zh,Tao,Ctu,Y,0,320
Fl,Atl,Aus,-1,0,73G
Kl,Atl,Tys,Y,0,Cr7 Crj 717 Cr9
3O,Tng,Bcn,-1,0,320
Va,Vli,Bne,Y,0,73H
Jl,Jfk,Msy,Y,0,E90
W6,Tsf,Prg,-1,0,320
Us,Mlu,Dfw,-1,0,Er4
Ls,Lba,Her,-1,0,75W 73H
D7,Kul,Per,-1,0,330
Dy,Lgw,Cph,-1,0,73H
Dl,Jfk,Sea,-1,0,752 757
Cz,Wuh,Urc,-1,0,320 738 73G
Cz,Khn,Xiy,Y,0,737
Aa,Mco,Clt,-1,0,321 757 767 319
M6,Stm,Orx,-1,0,Em2
Ps,Kbp,Kgd,-1,0,73G 735
Ac,Yvr,Yow,-1,0,320 763
Ac,Yow,Yhz,-1,0,E90
G3,Mgf,Cwb,-1,0,73G 738
Zb,Man,Aga,-1,0,320
Tn,Akl,Bne,Y,0,73H
A3,Her,Bru,-1,0,320
X3,Ace,Str,-1,0,73H
Tk,Ist,Fra,-1,0,320 330 321 343 332
Fm,Kwl,Pvg,-1,0,738 757
Sq,Sin,Ngo,-1,0,333
Us,Mem,Dca,-1,0,Crj
Vn,Kul,Han,-1,0,321
F9,Ddc,Lbl,Y,0,Be1
U2,Lpl,Cdg,-1,0,319 320
Vs,Edi,Lhr,Y,0,320
Wn,Elp,Las,-1,0,735 73W 73C
Mf,Foc,Sin,-1,0,738
Sn,Rix,Bru,Y,0,735 Dh4
Cm,Scl,Pty,-1,0,738
Ua,Ewr,Dfw,-1,0,319 73G 738
Zh,Sha,Tsn,Y,0,737
Us,Hpn,Phl,Y,0,Dh8 Crj
Ts,Yyz,Cun,-1,0,330 310
S9,Acc,Kms,-1,0,143
Mm,Isg,Kix,-1,0,320
Pk,Isb,Cdg,-1,0,777
Lh,Ord,Fra,-1,0,74H 744
Vh,Vln,Pmv,-1,0,M80
Tv,Ctu,Xnn,-1,0,319
Ca,Tna,Urc,Y,0,738
U2,Gva,Bio,-1,0,319
As,Sea,Bil,Y,0,Dh4
Os,Cgn,Vie,Y,0,319 100 F70 320
9C,She,Lya,-1,0,320
At,Cmn,Fna,-1,0,73G
Dl,Atl,Bwi,-1,0,M88 M90 757 320 73W
Ab,Her,Lnz,-1,0,321
Eu,Ctu,Pvg,-1,0,319
Pc,Ada,Saw,-1,0,738 320
Us,Phl,Slc,-1,0,320
Wn,Hou,Ecp,-1,0,73C 733 73W
Dy,Alc,Aes,-1,0,73H
Hu,Ckg,Xnn,-1,0,738
Ls,Vce,Man,-1,0,733 738
Ux,Mad,Puj,-1,0,333
Ls,Zth,Man,-1,0,738
Us,Phl,Bgm,Y,0,Dh8
Fg,Dxb,Kdh,-1,0,734
Fr,Hhn,Vol,-1,0,738
Ac,Lhr,Yyc,-1,0,333
Az,Atl,Gso,Y,0,73H M88 320 738
Ua,Den,Sea,-1,0,320 738 739
Bk,Tsn,Het,-1,0,Yn7
Rz,Sjo,Glf,-1,0,Cna
Aa,Phx,Dfw,-1,0,M80 M83 319 738 321 320
Tp,Lis,Arn,-1,0,320
9M,Yvr,Ywl,-1,0,Beh
Ke,She,Icn,-1,0,773 332 73H 744
Ab,Beg,Fra,-1,0,319
Us,Cmh,Ord,-1,0,Er4
Sj,Tte,Mdc,-1,0,735
Ib,Vie,Bcn,Y,0,320 321
Ua,Iad,Pvd,Y,0,Dh4 Cr7 Dh2 Crj
Ba,Lhr,Str,-1,0,319 321 320
Tu,Zrh,Dje,-1,0,736 32A
3U,Wux,Ctu,-1,0,320
Yn,Yts,Ymo,-1,0,Dh1 Bec
W2,Fmo,Zrh,-1,0,J32
Hv,Agp,Ein,-1,0,73H 73W
Os,Mla,Vie,Y,0,319 320
Q2,Kdm,Mle,-1,0,Dh3 Dh2
Az,Mxp,Mrs,-1,0,At7
Aa,Sea,Pek,Y,0,787
Ly,Zrh,Tlv,-1,0,738 73G
Ac,Den,Yyc,Y,0,Crj 738 320 739
Q8,Coo,Lbv,-1,0,732 733
Aa,Jfk,Cun,-1,0,738
Jj,Bel,Gru,-1,0,320
Ke,Gmp,Kix,-1,0,772
To,Tfs,Gla,-1,0,75W
Ro,Skg,Otp,-1,0,At5
At,Cmn,Ams,-1,0,738
Su,Svo,Gva,-1,0,320 319
Kl,Lhr,Sea,Y,0,76W
Dy,Rak,Cph,-1,0,73H
G3,For,Slz,-1,0,738
Us,Skg,Ath,Y,0,320
Sc,Tao,Kix,Y,0,763
Dy,Ume,Alc,-1,0,73H
Sg,Hyd,Cjb,-1,0,Dh8
Gf,Dwc,Bah,-1,0,320 321
Lo,Lju,Waw,-1,0,Cr2
Am,Pty,Pap,Y,0,73G 738
De,Fue,Lej,-1,0,321
Ou,Spu,Muc,-1,0,Dh4
Cx,Bkk,Khi,-1,0,333
Dy,Cph,Krp,-1,0,At7
Aa,Lax,Pdx,Y,0,737
Vs,Bos,Atl,Y,0,M90 757 M88 320 319
Fl,Hou,Gsp,Y,0,73W
Un,Vko,Pek,-1,0,763
Fl,Mco,Jan,Y,0,73W
Ux,Scq,Lpa,-1,0,738
6E,Ktm,Del,-1,0,320
Ws,Ydf,Yyz,-1,0,73W
Ek,Bom,Dxb,-1,0,77W 772 73H 332 773
Qs,Prg,Nce,-1,0,319
Ls,Mjv,Ncl,-1,0,733 73C
F9,Den,Ind,-1,0,320 319
At,Ory,Fez,-1,0,738
V0,Ccs,Cum,-1,0,E90
4U,Dus,Pmi,-1,0,320
U6,Rmi,Dme,-1,0,321
Kl,Atl,Mht,Y,0,320
Av,Cuc,Mde,-1,0,318
Wn,Sjc,Den,-1,0,73W
Cz,Urc,Pek,-1,0,73G 777 321 330 752 738
Aa,Pbi,Dfw,-1,0,738
Pk,Auh,Isb,-1,0,310
Un,Yks,Dme,-1,0,763 T20
5H,Myd,Nbo,-1,0,Dh8
Ua,Sju,Iah,-1,0,738
Ba,Zrh,Lhr,-1,0,320 319 321
Ua,Sal,Sfo,Y,0,319 320
La,Pmc,Puq,-1,0,320
Ka,Hkg,Bki,-1,0,321 320
Az,Orn,Fco,-1,0,E75
To,Mru,Lgw,-1,0,788
Dl,Dtw,Yow,Y,0,Crj
Dl,Tpa,Lax,-1,0,320
La,Puj,Mia,-1,0,763
Dl,Phx,Atl,-1,0,757 739
Mu,Tpe,Ynz,-1,0,320
Hx,Hgh,Hkg,-1,0,320 332
Hg,Lpa,Szg,-1,0,320
Aa,Hyd,Lhr,Y,0,767
Wn,Atl,Bdl,Y,0,717
De,Mco,Gla,Y,0,330
Mu,Pvg,Tae,-1,0,321 320
Ei,Mad,Dub,-1,0,320
Bx,Csx,Pus,-1,0,321
Wy,Khs,Mct,-1,0,Atr
Ua,Mex,Ord,-1,0,320
6E,Goi,Hyd,-1,0,320
Sk,Osl,Zrh,-1,0,73G 738 736
Dl,Yul,Lga,-1,0,Erj Cr7
Ob,Tja,Vvi,-1,0,733
7R,Dme,Grv,-1,0,Cr2
Mj,Cmb,Sin,Y,0,320
Ns,Cgo,Tsn,-1,0,738
Us,Ist,Iad,Y,0,330
Us,Phx,Dtw,-1,0,321 319
H2,Scl,Cjc,-1,0,319 320
Fr,Bcn,Pmi,-1,0,738
Af,Atl,Jfk,Y,0,319 752 M88 738
Ei,Dub,Nce,-1,0,320
Wf,Mqn,Trd,-1,0,Dh1 Dh2
Fr,Fmm,Opo,-1,0,738
5J,Zam,Dvo,-1,0,319
Cx,Jfk,Yvr,-1,0,77W
Ca,Icn,Ckg,-1,0,763 321
Cu,Hav,Nas,-1,0,At4
U2,Ltn,Fao,-1,0,319 320
Wn,Mci,Dal,-1,0,73W 733
Vn,Auh,Sgn,Y,0,332
Fr,Tps,Gro,-1,0,738
Aa,San,Bos,Y,0,737
Wn,Oak,Pdx,-1,0,733 73W 73C
Mu,Lxa,Ctu,-1,0,319
Ku,Kwi,Dxb,-1,0,320 310 Ab6
4Y,Kkh,Kwk,-1,0,Cna
Fr,Tps,Kun,-1,0,738
Sa,Mpm,Jnb,-1,0,319 Er4 Dh4
Su,Sxf,Svo,-1,0,320 321 319 738
Ua,Iad,Lax,-1,0,753 320 319 752 739 738
Gs,Foc,Hfe,-1,0,E90
Va,Auh,Sin,Y,0,332
Us,Xna,Dfw,-1,0,Er4 M80
Ua,Hsv,Iad,Y,0,Erj Crj
Ca,Rgn,Pek,-1,0,738
G3,Slz,Gru,-1,0,738
De,Las,Man,Y,0,330
Oz,Icn,Khn,-1,0,321
Or,Aua,Cur,-1,0,763
Kl,Lhr,Atl,Y,0,764 77L 76W
Gs,She,Dat,-1,0,E90
H2,Scl,Anf,-1,0,319 320
Eu,Ctu,Lyg,-1,0,319
Fl,Mci,Msy,Y,0,73W
Sv,Jed,Gbt,-1,0,320
Pr,Mnl,Syd,-1,0,343
Ua,Pit,Ewr,-1,0,Dh4
Aa,San,Ord,-1,0,738
Ua,Pos,Ewr,-1,0,738
As,Lws,Sea,Y,0,Dh4
Aa,Phl,Clt,-1,0,757 321 E90 737 767 332 319 320
Ib,Bcn,Osl,Y,0,320
G5,Jgn,Inc,-1,0,Cr2
Cz,Dat,Cih,-1,0,320
Dl,Nrt,Ror,-1,0,752
Gs,Hak,Txn,-1,0,E90
At,Nsi,Cmn,-1,0,738
Am,Mex,Slw,Y,0,Erj
Hu,Can,Urc,-1,0,738
Ay,Gva,Opo,Y,0,319
S7,Kbp,Ovb,-1,0,735
Eu,Syx,Ctu,-1,0,319
Xq,Ayt,Cgn,-1,0,738
2I,Lim,Huu,-1,0,141
Un,Vra,Dme,-1,0,763
Bg,Dac,Ktm,-1,0,313
St,Erf,Lpa,-1,0,73G
6E,Cok,Bom,-1,0,320
Aa,Sts,San,Y,0,Dh4
Cz,Urc,Sjw,-1,0,320 319
Fr,Vlc,Scq,-1,0,738
Hu,Tsn,Sha,-1,0,738
Sn,Nbo,Bru,-1,0,332
Us,Phx,Oma,-1,0,319
Jt,Amq,Cgk,-1,0,739
4U,Jmk,Cgn,-1,0,319
Tt,Bne,Adl,-1,0,320
Lh,Muc,Poz,-1,0,Cr7 Cr9
Aa,Nan,Lax,Y,0,330
Ay,Lhr,Phl,-1,0,777 767
Vx,Las,Jfk,-1,0,320
Lg,Lux,Dub,-1,0,Dh4
Dl,Nrt,Lax,-1,0,744
Dl,Nrt,Jfk,-1,0,744
Mh,Kul,Xmn,-1,0,738
3H,Yul,Ygl,-1,0,73M
Af,Cdg,Lju,-1,0,E70
Un,Ped,Led,-1,0,733
Us,Dfw,Bna,-1,0,738 M80 M83
U6,Dyu,Cek,-1,0,320
Jd,Syx,Sjw,-1,0,320
Wn,Bna,Pit,-1,0,73C 733
Eu,Ctu,Kmg,-1,0,319
Ab,Txl,Scn,-1,0,73G 320
Ib,Ibz,Bio,Y,0,320
Fr,Sxf,Dub,-1,0,738
Cz,Cgq,Het,-1,0,319 320
Et,Add,Amh,-1,0,Dh8
Px,Pom,Bua,-1,0,100
Hn,Kdh,Kbl,-1,0,Cr2
Ua,Ord,Dca,-1,0,320 319 738 73G 752
Tp,Lis,Hor,-1,0,319 320
Tk,Nim,Oua,-1,0,739
Ib,Agp,Ovd,Y,0,320
Ig,Olb,Cdg,-1,0,M80 320
Sc,Tna,Tpe,-1,0,738
7H,Nme,Ook,Y,0,Cna
Us,Clt,Oma,Y,0,Cr9
Ab,Ibz,Fdh,-1,0,320
Us,Phl,Gso,Y,0,Crj E75
G9,Dme,Shj,-1,0,320
Cm,Pty,Cuc,Y,0,E90
Tg,Bkk,Maa,-1,0,333
Nh,Cgk,Nrt,-1,0,763 777
4U,Spu,Cgn,-1,0,319
Us,Dfw,Ogg,-1,0,763
Kl,Ams,Lcy,Y,0,Arj
To,Man,Kgs,-1,0,73H
Fg,Kdh,Kbl,-1,0,734
Se,Lpa,Cdg,-1,0,738
Ua,Grr,Iah,Y,0,Erj
Qv,Vte,Sin,-1,0,320
Ca,Hgh,Xiy,-1,0,319 320
Qf,Knx,Bme,Y,0,E70
Ib,Pos,Uvf,Y,0,777
Dl,Pih,Slc,Y,0,Crj Em2
4U,Fao,Str,-1,0,319 320
Qv,Vte,Lxg,-1,0,At7
Qf,Ruh,Dxb,Y,0,773 772
Ix,Mct,Ixe,-1,0,738
Mu,Pvg,Hmi,-1,0,320
Fr,Stn,Luz,-1,0,738
Jj,Gig,Slz,-1,0,320
Ua,Tgu,Iah,-1,0,73G
Jj,Bsb,Fln,-1,0,320
Nh,Axt,Cts,Y,0,Dh8
Dl,Tys,Dtw,Y,0,Crj
Ci,Tpe,Rgn,-1,0,738
Fr,Opo,Dle,-1,0,738
Lh,Sea,Fra,-1,0,333 343
U2,Cmn,Mxp,-1,0,320 319
At,Cmn,Pnr,-1,0,738
Ua,Rob,Bru,Y,0,333
Az,Pmo,Nap,Y,0,E75
Fl,Dal,Sfo,Y,0,73W
O6,Cgb,Cgr,-1,0,100
Gs,Jic,Lhw,-1,0,Erj
G4,Las,Atw,-1,0,M80
Su,Blq,Svo,-1,0,320
Cz,Kwe,Can,-1,0,738
W6,Dtm,Skp,-1,0,320
Ib,Bio,Txl,Y,0,320
U2,Lil,Tls,-1,0,319
Fr,Alc,Wmi,-1,0,738
Ac,Las,Yvr,-1,0,319
Yc,Nym,Ufa,-1,0,Cr2
U6,Mrv,Dxb,-1,0,320
Us,Lax,Aus,-1,0,M83 738
Pk,Mux,Shj,-1,0,737 73H
Zh,Ckg,Szx,-1,0,738 739
Us,Bos,Lax,-1,0,738 757
B6,Azs,Jfk,-1,0,320
Od,Jhb,Szb,-1,0,At7
Yc,Dme,Noj,-1,0,735
Fr,Suf,Blq,-1,0,738
X3,Str,Ace,-1,0,73H
Su,Tlv,Rov,-1,0,319
9M,Yll,Yyc,-1,0,Beh
5J,Tac,Mnl,-1,0,320
Ws,Yyz,Cun,-1,0,73H 73W
Pc,Ayt,Ada,-1,0,738
Jq,Mel,Hnl,-1,0,332
Ar,Aep,Irj,Y,0,E90
Ad,Poa,Ria,-1,0,At7
Az,Abj,Cdg,Y,0,772
To,Bhx,Pmi,-1,0,75W
Ho,Bhy,Szx,-1,0,320
9W,Bru,Yyz,-1,0,332 333
Q6,Auu,Cns,-1,0,Dh1
Dl,Sin,Nrt,-1,0,777 76W
Zl,Mya,Mim,-1,0,Sf3
Kl,Atl,Sgf,Y,0,Crj Cr9
Os,Vie,Nrt,-1,0,772
Wn,Mdw,Hou,-1,0,73W 73H
5J,Mfm,Mnl,-1,0,319
Nh,Myj,Icn,Y,0,321
3H,Ypj,Ykg,-1,0,Dht Dh8
Nz,Sfo,Akl,-1,0,772 744
Uu,Dza,Hah,-1,0,738
Su,Mla,Svo,-1,0,319
9W,Del,Bkk,-1,0,73H
Av,Sjo,Clt,-1,0,319
9U,Otp,Kiv,-1,0,Em2
Kl,Sdf,Atl,Y,0,M88
Mh,Kch,Bki,-1,0,738
Fr,Agp,Pmi,-1,0,738
Vy,Bcn,Vll,-1,0,320
Nh,Icn,Fsz,Y,0,320
Ke,Ngo,Cju,-1,0,73H
Ib,Scq,Agp,Y,0,320
F7,Pmo,Lmp,Y,0,At7
Hu,Hrb,Tna,-1,0,738
Hv,Fao,Rtm,-1,0,73H 73W
Nk,San,Sjd,-1,0,319
Ah,Ist,Czl,-1,0,738
Ps,Mad,Kbp,-1,0,738 73G
Tg,Cei,Bkk,-1,0,734
Zh,Bpx,Ctu,Y,0,319
Wn,San,Mci,-1,0,73W 738
Hy,Nma,Dme,-1,0,752 320
Ba,Man,Got,Y,0,Frj
Ls,Fco,Man,-1,0,73H 733
Vs,Muc,Man,Y,0,77W
Et,Add,Oua,-1,0,752
Zb,Lba,Lca,-1,0,320
Hu,Kwe,Can,-1,0,738
Ba,Lcy,Dus,-1,0,Ar8 E70
W6,Mmx,Gdn,-1,0,320
Qg,Bpn,Dps,-1,0,320
Su,Svo,Sip,-1,0,320 321
Aa,Tus,Lax,Y,0,Crj
Lj,Icn,Crk,-1,0,738
A9,Cdg,Tbs,-1,0,735
Aa,Vij,Sju,-1,0,Dht
Vs,Lhr,Bom,-1,0,333
Et,Mba,Jro,-1,0,Dh8
U2,Pmo,Fco,-1,0,319
Ha,Kix,Hnl,-1,0,332
Dv,Bon,Cur,-1,0,Bni
