airline ID,name,iata,icao,country,active
558,Awood Air Ltd.,None,Awo,Canada,N
559,Arctic Wings And Rotors Ltd.,None,Awr,Canada,N
560,Auo Airclub Aist-M,None,Ism,Russia,N
561,Arab Wings,None,Aws,Jordan,N
562,Air West,None,Awt,Canada,N
563,Aeroline Gmbh,7E,Awu,Germany,Y
564,Airwave Transport,None,Awv,Airwave,N
565,Air Wales,6G,Aww,United Kingdom,Y
566,Aeroway,None,Awy,Aerowee,N
567,Air Caraïbes,Tx,Fwi,France,Y
568,Airwest,None,Awz,Sudan,N
569,Air India Express,Ix,Axb,India,Y
570,Air Express,None,Axd,Sudan,N
571,Asian Express Airlines,Hj,Axf,Australia,N
572,Aeromexhaga,None,Axh,Mexico,N
573,Aeron International Airlines,None,Axi,Air Freighter,N
574,African Express Airways,None,Axk,Kenya,N
575,Air Exel,Xt,Axl,Netherlands,Y
576,Airasia,Ak,Axm,Malaysia,Y
577,Alexandair,None,Axn,Greece,N
578,Aeromax,None,Axp,Spain,N
579,Action Airlines (Action Air Charter),None,Axq,United States,N
580,Alberni Airways,None,Bni,Canada,N
581,Aerolineas Bonanza,None,Bnz,Mexico,N
582,Aerobona,None,Boc,Mexico,N
583,Aboitiz Air,None,Boi,Philippines,N
584,Axel Rent,None,Axr,Rentaxel,N
585,Altus Airlines,None,Axs,United States,N
586,Aviaxess,None,Axv,France,N
587,Avioimpex A.D.P.O.,None,Axx,Macedonia,N
588,Axis Airways,6V,Axy,France,N
589,Aladia Airlines,None,Ayd,Mexico,N
590,Aykavia Aircompany,None,Ayk,Armenia,N
591,Airman,None,Aym,Airman,N
592,Atlantic Airlines,None,Ayn,Atlantic Nicaragua,N
593,Awsaj Aviation Services,None,Ays,Libya,N
594,Ayeet Aviation & Tourism,None,Ayt,Israel,N
595,Atlant-Soyuz Airlines,3G,Ayz,Russia,Y
596,Alitalia,Az,Aza,Italy,Y
597,Azamat,None,Azb,Kazakhstan,N
598,Arcus-Air Logistic,Ze,Aze,Germany,N
599,Air Zermatt Ag,None,Azf,Switzerland,N
600,Azalhelikopter,None,Azk,Azerbaijan,N
601,Africa One,None,Azl,Zambia,N
602,Aerocozumel,None,Azm,Mexico,N
603,Amaszonas,Z8,Azn,Bolivia,Y
604,Arizona Pacific Airways,None,Azp,United States,N
605,Aviacon Zitotrans Air Company,None,Azs,Russia,N
606,Azimut,None,Azt,Azimut,N
607,Azov Avia Airlines,None,Azv,Ukraine,N
608,Air Zimbabwe,Um,Azw,Zimbabwe,Y
609,Aero Jomacha,None,Mhc,Mexico,N
610,Air Memphis,None,Mhs,Egypt,N
611,Air Memphis,None,Mhu,Uganda,N
612,Air Marrakech Service,None,Mkh,Morocco,N
613,Air Max Africa,None,Azx,Gabon,N
614,Arizona Airways,None,Azy,Arizair,N
615,Azza Transport,None,Azz,Sudan,N
616,Air Continental Inc,None,Nar,United States,N
617,Antanik-Air,None,Nau,Ukraine,N
618,Air Newark,None,Ner,United States,N
619,Aircraft Support And Services,None,Nff,Lebanon,N
620,Aerobanana,None,Oba,Mexico,N
621,Amako Airlines,None,Obk,Nigeria,N
622,Aserca Airlines,R7,Oca,Venezuela,Y
623,Afrique Cargo Service Senegal,None,Nfs,Senegal,N
624,Angoservice,None,Ngc,Angola,N
625,Angel Airlines,None,Nge,Thailand,N
626,Angel Flight America,None,Ngf,United States,N
627,Air Atonabee,None,Oul,Canada,N
628,Aero Nova,None,Ova,Spain,N
629,Amira Air,None,Xpe,Austria,N
630,Aero Express Intercontinental,None,Xss,Mexico,N
631,Advance Aviation Services,None,Xtj,United States,N
632,Air Libya Tibesti,None,Tlr,Libya,N
633,Aerovic,None,Ovc,Ecuador,N
634,Airventure,None,Rve,Belgium,N
635,Aero Servicios,None,Rvi,Mexico,N
636,Airvallee,None,Rvl,Italy,N
637,Aeromover,None,Ove,Mexico,N
638,Aerovias Ejecutivas,None,Ovi,Mexico,N
639,Aero Servicio Pity,None,Ptd,Mexico,N
640,Aero Copter,None,Pte,Mexico,N
641,Rossiya-Russian Airlines,Fv,Sdm,Russia,Y
642,Air Pal,None,Pll,Spain,N
643,Air Pullmantur,None,Plm,Spain,N
644,Aviaexpress,Rx,Aeh,Hungary,N
645,Aviones Para Servirle,None,Psg,Mexico,N
646,Avio Sluzba,None,Slu,Serbia,N
647,Air Scorpio,None,Scu,Bulgaria,N
648,Air Spirit,None,Sip,United States,N
649,Alatau Airlines,None,Bmv,Kazakhstan,N
650,Aviateca,None,Gug,Guatemala,N
651,Aroostook Aviation,None,Pxx,United States,N
652,Aeropycsa,None,Pyc,Mexico,N
653,Association Of Private Pilots Of Kazakhstan,None,Pvk,Kazakhstan,N
654,The Amiri Flight,None,Bah,Bahrain,N
655,Aero Services,None,Bas,Barbados,N
656,Ababeel Aviation,None,Bbe,Sudan,N
657,Air Bashkortostan,None,Bbt,Russia,N
658,Ambulance Air Africa,None,Mcy,South Africa,N
659,American Eagle Airlines,Mq,Egf,United States,Y
660,Aeropuelche,None,Pue,Chile,N
661,Aeroput,None,Put,Serbia,N
662,Azzurra Air,None,Azi,Italy,N
663,Airshop,Ff,None,Netherlands,N
664,African Transport Trading And Investment Company,Ml,None,Sudan,N
665,Ad Aviation,None,Vue,United Kingdom,Y
666,Aero Costa Taxi Aereo,None,Xct,Mexico,N
667,Aerovitro,None,Vro,Mexico,N
668,Aerotaxi Villa Rica,None,Vri,Mexico,N
669,Aerovega,None,Veg,Mexico,N
670,Aerovilla,None,Vvg,Colombia,N
671,Aerolineas Villaverde,None,Vlr,Mexico,N
672,Aero Air,None,Wil,United States,N
673,Aero Ejecutivos,None,Vej,Venezuela,N
674,Aero Industries Inc,None,Wab,United States,N
675,Aero Servicios Vanguardia,None,Vng,Mexico,N
676,Aero Taxi Los Valles,None,Vad,Spain,N
677,Aero Vilamoura,None,Vmr,Portugal,N
678,Aero Virel,None,Vls,Mexico,N
679,Aeronautical Radio Inc,None,Xaa,United States,N
680,Aerovuelox,None,Vuo,Mexico,N
681,Aeronaves Tsm,None,Vtm,Mexico,N
682,Air Ivoire,Vu,Vun,Ivory Coast,Y
683,Air Botswana,Bp,Bot,Botswana,Y
684,Air-Rep,None,Xpr,United States,N
685,Air Excel,None,Xll,Tanzania,N
686,Air Evans,None,Vae,Spain,N
687,Air Sorel,None,Why,Canada,N
688,Air Net Private Charter,None,Wdr,United States,N
689,Air Executive Charter,None,Xec,Germany,N
690,Air Foyle,Gs,Upa,United Kingdom,Y
691,Air Midwest,None,Vty,Nigeria,N
692,Air Tahiti,Vt,Vta,French Polynesia,Y
693,Air Urga,3N,Urg,Ukraine,N
694,Air Vardar,None,Vdr,Macedonia,N
695,Air Via,Vl,Vim,Bulgaria,Y
696,Air Walser,None,Wlr,Italy,N
697,Aircompany Rosavia,None,Ura,Ukraine,N
698,Aircraft Performance Group,None,Xlb,United States,N
699,Airwaves Airlink,None,Wla,Zambia,N
700,Airways Corporation Of New Zealand,None,Xfx,New Zealand,N
701,Airways,None,Way,France,N
702,Airwings Oy,None,Wgs,Finland,N
703,Airkenya,None,Xak,Kenya,N
704,Air-Lift Associates,None,Wpk,United States,N
705,Airtrans Ltd,None,Vab,Russia,N
706,Arp 410 Airlines,None,Urp,Ukraine,N
707,Auckland Regional Rescue Helicopter Trust,None,Wpr,New Zealand,N
708,Aurora Airlines,None,Urr,Slovenia,N
709,Austro Aereo,None,Ust,Ecuador,N
710,Aviation Partners,None,Wlt,United States,N
711,Avialift Vladivostok,None,Vlv,Russia,N
712,Aviacion Comercial De America,None,Vme,Mexico,N
713,Aviast Air,None,Vva,Russia,N
714,Aviation North,None,Wlv,United States,N
715,Africa West,Fk,Wta,Togo,Y
716,Avient Air Zambia,None,Vnt,Zambia,N
717,Aviazur,None,Vzr,France,N
718,Aviaprad,None,Vid,Russia,N
719,Avirex,G2,Vxg,Gabon,N
720,Aviaexpress Aircompany,None,Vxx,Ukraine,N
721,Amr Services Corporation,None,Xam,United States,N
722,Airline Operations Services,None,Xao,United States,N
723,Airlines 400,None,Vaz,Russia,N
724,Atran Cargo Airlines,V8,Vas,Russian Federation,Y
725,Ameravia,None,Vam,Uruguay,N
726,Angkor Air,None,Vav,Cambodia,N
727,Avb-2004 Ltd,None,Vbc,Bulgaria,N
728,Asecna,None,Xkx,France,N
729,At And T Aviation Division,None,Xat,United States,N
730,Avalair,None,Vai,Serbia,N
731,Averitt Air Charter,None,Vrt,United States,N
732,Avensa,Ve,Ave,Venezuela,N
733,Avolar Aerolineas,V5,Vli,Mexico,N
734,Avstar Aviation,None,Vsa,South Africa,N
735,Avesca,None,Vsc,Colombia,N
736,Aviaprom Enterprises,None,Xav,Russia,N
737,Avia Trans Air Transport,None,Vtt,Sudan,N
738,Aviostart As,None,Vsr,Bulgaria,N
739,Aviacao Transportes Aereos E Cargas,None,Vtg,Angola,N
740,Assistance Aeroportuaire De L'Aeroport De Paris,None,Xja,France,N
741,American Flight Service Systems,None,Xfs,United States,N
742,Aasana,None,Xxv,Bolivia,N
743,Australian Air Express,None,Xme,Australia,N
744,Ams Group,None,Xmg,Russia,N
745,Air Caraibes Atlantique,None,Caj,France,N
746,Air China Cargo,None,Cao,China,N
747,Aerovias Caribe,None,Cbe,Mexico,N
748,Aerotaxi Del Cabo,None,Cbo,Mexico,N
749,Air Columbus,None,Cbs,Ukraine,N
750,Aero Cabo,None,Cbv,Mexico,N
751,Air China,Ca,Cca,China,Y
752,Aerocardal,None,Cda,Chile,N
753,Aero Condor Peru,Q6,Cdp,Peru,Y
754,Aerotrans,None,Cdu,Russia,N
755,Airline Skol,None,Cdv,Russia,N
756,Aerofan,None,Cff,Spain,N
757,Acef,None,Cfm,Portugal,N
758,Africa One,None,Cfr,Democratic Republic Of The Congo,N
759,Aero Calafia,None,Cfv,Mexico,N
760,Air Cargo Belize,None,Cgb,Belize,N
761,Aero Clube Do Algarve,None,Cgv,Portugal,N
762,Air Great Wall,None,Cgw,China,N
763,Aircompany Chaika,None,Chj,Ukraine,N
764,Air Charter Services,None,Chr,Democratic Republic Of The Congo,N
765,Air Charter Professionals,None,Chv,United States,N
766,Asia Continental Airlines,None,Cid,Kazakhstan,N
767,Arctic Circle Air Service,5F,Cir,United States,N
768,Aviation Charter Services,None,Ckl,United States,N
769,Aerovias Castillo,None,Cll,Mexico,N
770,Aero Club De Portugal,None,Clp,Portugal,N
771,Air Care Alliance,None,Cmf,United States,N
772,Aero Continente Dominicana,None,Cnd,Dominican Republic,N
773,Air Toronto,None,Cne,Canada,N
774,Aquila Air,None,Cnh,United States,N
775,Air Consul,None,Cnu,Spain,N
776,Allcanada Express,None,Cnx,Canada,N
777,Ats Private Company,None,Cpf,Ukraine,N
778,Air Corridor,Qc,Crd,Mozambique,N
779,Air Central,Nv,Crf,Japan,N
780,Air Cruzal,None,Crj,Angola,N
781,Aerotransportes Corporativos,None,Crp,Mexico,N
782,Air Creebec,None,Crq,Canada,N
783,Aero Charter And Transport,None,Cta,United States,N
784,Air Tenglong,None,Cte,China,N
785,Aerlineas Centauro,None,Ctr,Mexico,N
786,Aerocuahonte,None,Cuo,Mexico,N
787,Air Chathams,Cv,Cva,New Zealand,Y
788,Air Marshall Islands,Cw,Cwm,Marshall Islands,Y
789,Australian Customs Service,None,Cwp,Australia,N
790,Air One Cityliner,None,Cyl,Italy,N
791,Air Transport,None,Cyo,United States,N
792,Access Air,Za,Cyd,United States,Y
793,Aerocheyenne,None,Cye,Mexico,N
794,Air Algerie,Ah,Dah,Algeria,Y
795,Aerovias Dap,None,Dap,Chile,N
796,Air Alpha,None,Dba,United States,N
797,Air Niagara Express,None,Dbd,Canada,N
798,Aviation Defense Service,None,Def,France,N
799,Air Service Groningen,None,Deg,Netherlands,N
800,Adam Air,Ki,Dhi,Indonesia,Y
801,Astar Air Cargo,Er,Dhl,United States,N
802,Archer Aviation,None,Dhm,United Kingdom,N
803,Aeromedica,None,Dic,Mexico,N
804,Aerodin,None,Din,Mexico,N
805,Antinea Airlines,Ho,Dja,Algeria,N
806,Air Djibouti,None,Dju,Djibouti,N
807,Air Dolomiti,En,Dla,Italy,Y
808,Aero Modelo,None,Dls,Mexico,N
809,Aerolineas Del Sur,None,Dlu,Chile,N
810,Aerodinamica De Monterrey,None,Dmc,Mexico,N
811,Aeroservicios Dinamicos,None,Dmi,Mexico,N
812,Aerotaxis Dosmil,None,Dml,Mexico,N
813,Aerodespachos De El Salvador,None,Dna,El Salvador,N
814,Aeroynamics Malaga,None,Dnc,Spain,N
815,Aerodynamics Incorporated,None,Dnj,United States,N
816,Aeroflot-Don,D9,Dnv,Russia,Y
817,Air Madrid,Nm,Drd,Spain,Y
818,Airways Flight Training,None,Drm,United Kingdom,N
819,Aeronaves Del Noreste,None,Dro,Mexico,N
820,Addis Air Cargo Services,None,Dsc,Ethiopia,N
821,Aero Algarve,None,Dsk,Portugal,N
822,Aex Air,None,Dst,United States,N
823,Aero Davinci International,None,Dvi,Mexico,N
824,Aero Dynamics,None,Dyn,United States,N
825,Aeroservicios Ecuatorianos,None,Eae,Ecuador,N
826,Aero-Pyrenees,None,Eap,France,N
827,Air Transport,None,Eat,Slovakia,N
828,Aero Airlines,Ee,Eay,Estonia,N
829,Aero Ejecutivo De Baja California,None,Ebc,Mexico,N
830,Air City,4F,Ece,Germany,N
831,Aero Ejecutivos Rcg,None,Ecg,Mexico,N
832,Aeronautica Castellana,None,Ecl,Spain,N
833,Aerolineas Comerciales,None,Ecm,Mexico,N
834,Aerolineas Nacionales Del Ecuador,None,Eda,Ecuador,N
835,Air Este,None,Eet,Spain,N
836,Air Mana,None,Efc,France,N
837,Aer Lingus,Ei,Ein,Ireland,Y
838,Aeroservicios Ejecutivos Corporativos,None,Ejp,Mexico,N
839,Alpi Eagles,E8,Elg,Italy,N
840,Arrendoora Y Transportadora Aerea,None,End,Mexico,N
841,Eliossola,None,Eos,Italy,N
842,Shenzhen Donghai Airlines,None,Epa,China,N
843,Aeronaves Del Noroeste,None,Enw,Spain,N
844,Airailes,None,Eol,France,N
845,Aero Ermes,None,Eom,Mexico,N
846,Aero Transportes Empresariales,None,Epl,Mexico,N
847,Epps Air Service,None,Eps,United States,N
848,Aero Empresarial,None,Epe,Mexico,N
849,Air S,Ky,Eql,Air S,N
850,Avianergo,None,Erg,Russia,N
851,Aero Servicios Regiomontanos,None,Eri,Mexico,N
852,Aerosec,None,Erk,Chile,N
853,Aeromaan,None,Erm,Mexico,N
854,Aerosaba,None,Esb,Mexico,N
855,Avitat,None,Eso,United Kingdom,N
856,Aerolineas Ejecutivas Del Sureste,None,Esu,Mexico,N
857,Aeronautica Le Esperanza,None,Esz,Mexico,N
858,Attico,None,Etc,Sudan,N
859,Aero Siete,None,Ete,Mexico,N
860,Air Atlanta Europe,None,Euk,United Kingdom,N
861,Air Evex,None,Eve,Germany,N
862,Aeronautical Academy Of Europe,None,Evr,Portugal,N
863,Air Exchange,None,Exg,United States,N
864,Atlantic Helicopters,None,Fac,Denmark,N
865,Argentine Air Force,None,Fag,Argentina,N
866,Air Fiji,Pc,Faj,Fiji,N
867,Af-Air International,None,Fan,Angola,N
868,Aviation Data Systems,None,Fbw,United States,N
869,Air Carriers,None,Fci,United States,N
870,Aerofrisco,None,Fco,Mexico,N
871,Alfa 4,None,Fcu,Mexico,N
872,African Airlines,None,Fda,Mali,N
873,African Medical And Research Foundation,None,Fds,Kenya,N
874,Aero Freight,None,Fgt,Mexico,N
875,Aerosafin,None,Fic,Mexico,N
876,Air Finland,Of,Fif,Finland,Y
877,Aerodata Flight Inspection,None,Fii,Germany,N
878,Airfix Aviation,None,Fix,Finland,Y
879,Air Pacific,Fj,Fji,Fiji,Y
880,Air Falcon,None,Fld,Pakistan,N
881,Atlantic Airways,Rc,Fli,Faroe Islands,Y
882,Air Florida,Qh,Flz,United States,Y
883,Air Fret De Mauritanie,None,Fmt,Mauritania,N
884,Avio Nord,None,Fnm,Italy,N
885,Aeroflota Del Noroeste,None,Fno,Spain,N
886,Aero Fenix,None,Fnx,France,N
887,Ford Motor Company,None,Frd,United States,N
888,African Company Airlines,None,Fpy,Democratic Republic Of The Congo,N
889,Afrijet Airlines,None,Frj,Nigeria,N
890,Afrika Aviation Handlers,None,Frk,Kenya,N
891,Afrique Chart'Air,None,Frq,Cameroon,N
892,Aerofreight Airlines,None,Frt,Russia,N
893,Aereos Limited,None,Fst,United Kingdom,N
894,Air Affaires Tchad,None,Ftc,Chad,N
895,Abc Bedarsflug,None,Fty,Austria,N
896,Air Iceland,Ny,Fxi,Iceland,Y
897,Air Philippines,2P,Gap,Philippines,Y
898,Aerogaucho,None,Gau,Uruguay,N
899,Aero Business Charter,None,Gbj,Germany,N
900,Atlantic Airlines,None,Gbn,Gabon,N
901,Aeronor,None,Gcf,Spain,N
902,Aerogem Cargo,None,Gck,Ghana,N
903,Aerovias Del Golfo,None,Gfo,Mexico,N
904,Aeronautica,None,Ggl,Angola,N
905,Air Georgian,Zx,Ggn,Canada,N
906,Aviance,None,Ghl,United Kingdom,N
907,Air Ghana,None,Ghn,Ghana,N
908,African International Transport,None,Gil,Guinea,N
909,Air Guinee Express,2U,Gip,Guinea,Y
910,Africa Airlines,None,Giz,Guinea,N
911,Air Gemini,None,Gll,Angola,N
912,Aero Charter,None,Glt,United States,N
913,Aguilas Mayas Internacional,None,Gme,Guatemala,N
914,Aerotaxis Guamuchil,None,Gmm,Mexico,N
915,Aeroservicios Gama,None,Gms,Mexico,N
916,Amber Air,0A,Gnt,Lithuania,N
917,Alberta Government,None,Goa,Canada,N
918,Air Scotland,None,Gre,Greece,N
919,Air Georgia,Da,Grg,Georgia,N
920,Air Cargo Center,None,Gri,Sao Tome And Principe,N
921,Air Greenland,Gl,Grl,Denmark,Y
922,Allegro,Ll,Gro,Mexico,N
923,Agroar - Trabalhos Aereos,None,Grr,Portugal,N
924,Aircompany Grodno,None,Grx,Belarus,N
925,Airlift Alaska,None,Gsp,United States,N
926,Agrocentr-Avia,None,Gsv,Kazakhstan,N
927,Altin Havayolu Tasimaciligi Turizm Ve Ticaret,None,Gtc,Turkey,N
928,Atlas Air,5Y,Gti,United States,Y
929,Aerotaxi Grupo Tampico,None,Gtp,Mexico,N
930,Aerotaxis De Aguascalientes,None,Gua,Mexico,N
931,Air Guyane,Gg,Guy,French Guiana,Y
932,Air Victoria Georgia,None,Gvi,Georgia,N
933,Air D'Ayiti,H9,Had,Haiti,N
934,Air Comores International,Gg,Hah,Comoros,N
935,Air Taxi,None,Hat,France,N
936,Aerohein,None,Hei,Chile,N
937,Atlantic Air Lift,None,Hgh,France,N
938,Atlantic Airlines De Honduras,None,Hha,Honduras,N
939,Aviacion Ejecutiva De Hildago,None,Hid,Mexico,N
940,Air Haiti,None,Hja,Haiti,N
941,Al Rais Cargo,None,Hjt,United Arab Emirates,N
942,Air-Invest,None,Hkh,Hungary,N
943,Air Tahoma,None,Hma,United States,N
944,Air Nova,None,Hmt,Canada,N
945,Aero Homex,None,Hom,Mexico,N
946,Almiron Aviation,None,Hpo,Uganda,N
947,Avinor,None,Hqo,Norway,N
948,Airlink Airways,None,Hyr,Ireland,N
949,Air Horizon,8C,Hzt,Togo,N
950,Ac Insat-Aero,None,Iae,Russia,N
951,Air Inter Cameroun,None,Icm,Cameroon,N
952,Air Lift,None,Ifi,Greece,N
953,Aero Survey,None,Ikm,Ghana,N
954,Aero Airline,None,Ilk,Kazakhstan,N
955,Airtime Charters,None,Ime,United Kingdom,N
956,Aerotaxis Cimarron,None,Imn,Mexico,N
957,Aero International,None,Ina,Mexico,N
958,Aeroingenieria,None,Ing,Chile,N
959,Aeroservicios Intergrados De Norte,None,Ino,Mexico,N
960,Airpull Aviation,None,Ipl,Spain,N
961,Arvand Airlines,None,Ird,Iran,N
962,Atlas Aviation Group,None,Irh,Iran,N
963,Aram Airline,None,Irw,Iran,N
964,Aria Tour,None,Irx,Iran,N
965,Aerotaxi,None,Ite,Czech Republic,N
966,Avita-Servicos Aereos,None,Itf,Angola,N
967,Aero Citro,None,Ito,Mexico,N
968,Air Executive,None,Ive,Spain,N
969,Aviainvest,None,Iws,Russia,N
970,Air Bagan,W9,Jab,Myanmar,Y
971,Aerojal,None,Jad,Mexico,N
972,Airlink,None,Jar,Austria,N
973,Ambjek Air Services,None,Jee,Nigeria,N
974,Avfinity,None,Utx,United States,N
975,Alexandair,None,Jmr,Canada,N
976,Air Jamaica Express,None,Jmx,Jamaica,N
977,Air Swift Aviation,None,Joa,Australia,N
978,Aerojobeni,None,Job,Mexico,N
979,Atyrau Air Ways,Ip,Jol,Kazakhstan,N
980,Aerosmith Aviation,None,Jpr,United States,N
981,Arrendamiento De Aviones Jets,None,Jts,Mexico,N
982,Aero Juarez,None,Jua,Mexico,N
983,Air Canada Jazz,Qk,Jza,Canada,Y
984,Asia Aero Survey And Consulting Engineers,None,Kaa,Republic Of Korea,N
985,Air Kirovograd,None,Kad,Ukraine,N
986,Air Mach,None,Kam,Italy,N
987,Air Kufra,None,Kav,Libya,N
988,Arkhabay,None,Kek,Kazakhstan,N
989,Aero Charter Krifka,None,Kfk,Austria,N
990,Air Kraft Mir,None,Kft,Uzbekistan,N
991,Air Concorde,None,Kgd,Bulgaria,N
992,Alexandria Airlines,None,Khh,Egypt,N
993,Afit,None,Kie,Germany,N
994,Air South,None,Kkb,United States,N
995,Atlasjet,Kk,Kkk,Turkey,Y
996,Air Mali International,None,Klb,Mali,N
997,Aerokaluz,None,Klz,Mexico,N
998,Air Koryo,Js,Kor,Democratic People'S Republic Of Korea,Y
999,Araiavia,None,Koy,Kazakhstan,N
1000,Aerosucre,None,Kre,Colombia,N
1001,Air Kokshetau,None,Krt,Kazakhstan,N
1002,Air Kissari,None,Ksi,Angola,N
1003,Aeronavigaciya,None,Ktn,Ukraine,N
1004,Alliance Avia,None,Kvr,Kazakhstan,N
1005,Av Atlantic,None,Kyc,United States,N
1006,Air Astana,Kc,Kzr,Kazakhstan,Y
1007,Aerovias De Lagos,None,Lag,Mexico,N
1008,Albanian Airlines,Lv,Lbc,Albania,Y
1009,Albisa,None,Lbi,Mexico,N
1010,Albatros Airways,None,Lbw,Albania,N
1011,Aerolineas Aereas Ejecutivas De Durango,None,Ldg,Mexico,N
1012,Aerologic,None,Ldl,Russia,N
1013,Al-Donas Airlines,None,Ldn,Nigeria,N
1014,Aero Lider,None,Ldr,Mexico,N
1015,Aleem,None,Lem,Egypt,N
1016,Aerolineas Ejecutivas,None,Let,Mexico,N
1017,Air Alfa,None,Lfa,Turkey,Y
1018,Aero Control Air,None,Lfc,Canada,N
1019,Aerolaguna,None,Lgn,Mexico,N
1020,Al Ahram Aviation,None,Lhr,Egypt,N
1021,Alidaunia,D4,Lid,Italy,N
1022,Al-Dawood Air,None,Lie,Nigeria,N
1023,American Aviation,None,Lkp,United States,N
1024,Airlink Solutions,None,Lks,Spain,N
1025,Air Solutions,None,Lky,United States,N
1026,Alliance Air,Cd,Llr,India,N
1027,Aerolima,None,Lma,Mexico,N
1028,Alamia Air,None,Lml,Libya,N
1029,Air Plus Argentina,None,Lmp,Argentina,N
1030,Almaty Aviation,None,Lmt,Kazakhstan,N
1031,Aerolineas Mexicanas J S,None,Lmx,Mexico,N
1032,Air Almaty,None,Lmy,Kazakhstan,N
1033,Air Almaty Zk,None,Lmz,Kazakhstan,N
1034,Aerolane,Xl,Lne,Ecuador,Y
1035,Airlink,None,Lnk,South Africa,N
1036,Aerolineas Internacionales,None,Lnt,Mexico,N
1037,Alok Air,None,Lok,Sudan,N
1038,Air Saint Louis,None,Lou,Senegal,N
1039,Alpine Aviation,None,Lpc,South Africa,N
1040,Air Alps Aviation,A6,Lpv,Austria,N
1041,Alrosa-Avia,None,Lro,Russia,N
1042,Al Rida Airways,None,Lrw,Mauritania,N
1043,Aurela,None,Lsk,Lithuania,N
1044,Aerobusinessservice,None,Lsm,Russia,N
1045,Alsair,None,Lsr,France,N
1046,Aerotaxis Latinoamericanos,None,Lti,Mexico,N
1047,Alninati Aeronautics,None,Luc,Switzerland,N
1048,Atlantis European Airways,Td,Lur,Armenia,Y
1049,Aliven,None,Lvn,Italy,N
1050,Aviavilsa,None,Lvr,Lithuania,N
1051,Air Luxor Gb,L8,Lxg,Guinea-Bissau,N
1052,Air Luxor,Lk,Lxr,Portugal,Y
1053,Apatas Air,None,Lyt,Lithuania,N
1054,Air Ban,None,Lzp,Bulgaria,N
1055,Air Lazur,None,Lzr,Bulgaria,N
1056,Aerodromo De La Mancha,None,Mam,Spain,N
1057,Air Mauritius,Mk,Mau,Mauritius,Y
1058,Avag Air,None,Mba,Austria,N
1059,Air Manas,None,Mbb,Kyrgyzstan,N
1060,Airjet Exploracao Aerea De Carga,None,Mbc,Angola,N
1061,Aeriantur-M,None,Mbv,Moldova,N
1062,Air Mercia,None,Mcb,United Kingdom,N
1063,Air Medical,None,Mcd,United Kingdom,N
1064,Aerolineas Marcos,None,Mco,Mexico,N
1065,Atlantic Aero And Mid-Atlantic Freight,None,Mdc,United States,N
1066,Air Madagascar,Md,Mdg,Madagascar,Y
1067,Aerosud Charter,None,Mdx,South Africa,N
1068,Air Meridan,None,Mef,Nigeria,N
1069,Aero Mcfly,None,Mfl,Mexico,N
1070,Asia Pacific Airlines,None,Mge,United States,N
1071,Aeromagar,None,Mgs,Mexico,N
1072,Aero Premier De Mexico,None,Mie,Mexico,N
1073,Air Moldova,9U,Mld,Moldova,Y
1074,Amal Airlines,None,Mlf,Djibouti,N
1075,Air Mali,None,Mli,Mali,N
1076,Air Madeleine,None,Mln,Canada,N
1077,Aermarche,None,Mmc,Italy,N
1078,Air Alsie,None,Mmd,Denmark,N
1079,Aviation Company Meridian,None,Mmm,Russia,N
1080,Amp Incorporated,None,Mmp,United States,N
1081,Airmax,None,Mmx,Peru,N
1082,Aerolineas Amanecer,None,Mne,Mexico,N
1083,Aero Mongolia,M0,Mng,Mongolia,N
1084,Air Monarch Cargo,None,Moc,Mexico,N
1085,Aeropublicitaria De Angola,None,Mop,Angola,N
1086,Aerolineas De Morelia,None,Mor,Mexico,N
1087,Air Plus Comet,A7,Mpd,Spain,Y
1088,Aeromexpress,Qo,Mpx,Mexico,N
1089,Air Itm,None,Mqt,France,N
1090,Aeromorelos,None,Mrl,Mexico,N
1091,Aerocharter,None,Mrm,Canada,N
1092,Abas,None,Mrp,Czech Republic,N
1093,Air Mauritanie,Mr,Mrt,Mauritania,N
1094,Air Cairo,None,Msc,Egypt,N
1095,Air Sport,None,Msk,Bulgaria,N
1096,Aeromas,None,Msm,Uruguay,N
1097,Aerol,None,Mso,Mexico,N
1098,Aero-Kamov,None,Msv,Russia,N
1099,Aerotaxis Metropolitanos,None,Mtb,Mexico,N
1100,Aeromet Linea Aerea,None,Mte,Chile,N
1101,Air Metack,None,Mtk,Angola,N
1102,Air Montegomery,None,Mty,United Kingdom,N
1103,Aerotaxi Mexicano,None,Mxo,Mexico,N
1104,Aero Yaqui Mayo,None,Mys,Mexico,N
1105,Avc Airlines,None,Mzk,Japan,N
1106,Aerovias Montes Azules,None,Mzl,Mexico,N
