airline,source airport,destination airport,codeshare,stops,equipment
3U,Ctu,Xmn,None,0,320
3U,Ctu,Xnn,None,0,320
3U,Ctu,Xuz,None,0,320
3U,Ctu,Yih,None,0,320
3U,Ctu,Yty,None,0,319
3U,Czx,Ckg,None,0,320
3U,Czx,Hrb,None,0,321
3U,Czx,Xmn,None,0,321
3U,Czx,Zuh,None,0,320
3U,Dat,Tyn,None,0,319
3U,Dcy,Ctu,None,0,319
3U,Dlc,Ckg,None,0,320
3U,Dlc,Hgh,None,0,320
3U,Dlc,Hrb,None,0,320
3U,Dlc,Tna,None,0,321
3U,Dlc,Xuz,None,0,320
3U,Dnh,Lhw,None,0,319
3U,Dsn,Ctu,None,0,319
3U,Dsn,She,None,0,319
3U,Dyg,Ckg,None,0,320
3U,Dyg,Nkg,None,0,319
3U,Foc,Csx,None,0,320
3U,Foc,Xiy,None,0,319
3U,Gxh,Lxa,None,0,319
3U,Gxh,Xiy,None,0,319
3U,Hak,Ckg,None,0,319
3U,Hak,Ctu,None,0,321
3U,Hak,Hgh,None,0,320
3U,Hak,Ngb,None,0,321
3U,Hak,Zuh,None,0,320
3U,Hdg,Ctu,None,0,319
3U,Het,Ctu,None,0,320
3U,Hfe,Ctu,None,0,321
3U,Hgh,Cgo,None,0,320
3U,Hgh,Ckg,None,0,320 319
3U,Hgh,Ctu,None,0,319 320
3U,Hgh,Dlc,None,0,320
3U,Hgh,Hak,None,0,320
3U,Hgh,Kwe,None,0,320
3U,Hgh,Tsn,None,0,320
3U,Hgh,Tyn,None,0,320
3U,Hkg,Ctu,None,0,320
3U,Hkg,Yih,None,0,320
3U,Hkg,Zha,None,0,319
3U,Hkt,Ckg,None,0,321
3U,Hkt,Ctu,None,0,321
3U,Hrb,Cgo,None,0,320
3U,Hrb,Czx,None,0,321
3U,Hrb,Dlc,None,0,320
3U,Hrb,Inc,None,0,321
3U,Hrb,Ngb,None,0,321
3U,Hrb,Nkg,None,0,319
3U,Hrb,Nzh,None,0,321
3U,Hrb,Sjw,None,0,321
3U,Hrb,Tna,None,0,320 321
3U,Hrb,Tsn,None,0,321
3U,Hrb,Wnz,None,0,321
3U,Hrb,Wuh,None,0,321
3U,Hrb,Xiy,None,0,321
3U,Hrb,Xuz,None,0,320 321
3U,Icn,Ctu,None,0,321
3U,Inc,Ckg,None,0,321
3U,Inc,Ctu,None,0,321
3U,Inc,Hrb,None,0,321
3U,Inc,Kwl,None,0,320
3U,Jgn,Lhw,None,0,319
3U,Jhg,Ctu,None,0,319
3U,Jhg,Kmg,None,0,319
3U,Jiq,Ctu,None,0,320
3U,Jjn,Kwe,None,0,320
3U,Jjn,Wuh,None,0,319
3U,Jzh,Ctu,None,0,319
3U,Khg,Urc,None,0,319
3U,Khn,Ckg,None,0,319
3U,Khn,Ctu,None,0,321
3U,Khn,Kmg,None,0,319
3U,Khn,Ngb,None,0,321
3U,Kmg,Cgo,None,0,320
3U,Kmg,Ckg,None,0,319 320
3U,Kmg,Csx,None,0,320
3U,Kmg,Ctu,None,0,320
3U,Kmg,Jhg,None,0,319
3U,Kmg,Khn,None,0,319
3U,Kmg,Kwe,None,0,320
3U,Kmg,Lum,None,0,319
3U,Kmg,Ngb,None,0,320
3U,Kmg,Nkg,None,0,320
3U,Kmg,Tao,None,0,320
3U,Kmg,Tna,None,0,320
3U,Kmg,Tpe,None,0,320
3U,Kmg,Wxn,None,0,320
3U,Kmg,Xiy,None,0,320
3U,Kmg,Xmn,None,0,320
3U,Kmg,Xuz,None,0,320
3U,Kow,Ctu,None,0,320
3U,Kow,Xmn,None,0,320
3U,Kwe,Ctu,None,0,320
3U,Kwe,Hgh,None,0,320
3U,Kwe,Jjn,None,0,320
3U,Kwe,Kmg,None,0,320
3U,Kwe,Lhw,None,0,321
3U,Kwe,Syx,None,0,321
3U,Kwe,Wnz,None,0,320
3U,Kwe,Xuz,None,0,321
3U,Kwl,Inc,None,0,320
3U,Kwl,Sjw,None,0,321
3U,Kwl,Syx,None,0,320
3U,Lhw,Ckg,None,0,319 321
3U,Lhw,Ctu,None,0,319
3U,Lhw,Dnh,None,0,319
3U,Lhw,Jgn,None,0,319
3U,Lhw,Kwe,None,0,321
3U,Lhw,Tsn,None,0,321
3U,Ljg,Ckg,None,0,319
3U,Ljg,Ctu,None,0,319
3U,Ljg,Mig,None,0,319
3U,Lum,Ctu,None,0,319
3U,Lum,Kmg,None,0,319
3U,Lxa,Ckg,None,0,319
3U,Lxa,Ctu,None,0,330 319
3U,Lxa,Gxh,None,0,319
3U,Lxa,Xiy,None,0,319
3U,Lxa,Xnn,None,0,319
3U,Lyi,Xiy,None,0,319 320
3U,Lzy,Ctu,None,0,319
3U,Mel,Ctu,None,0,330
3U,Mig,Ljg,None,0,319
3U,Mig,Nkg,None,0,319
3U,Mig,Syx,None,0,320
3U,Mig,Xnn,None,0,320
3U,Ngb,Ckg,None,0,319
3U,Ngb,Hak,None,0,321
3U,Ngb,Hrb,None,0,321
3U,Ngb,Khn,None,0,321
3U,Ngb,Kmg,None,0,320
3U,Ngb,She,None,0,321
3U,Ngb,Syx,None,0,321
3U,Nkg,Cgq,None,0,320
3U,Nkg,Ckg,None,0,319
3U,Nkg,Ctu,None,0,319 320
3U,Nkg,Dyg,None,0,319
3U,Nkg,Hrb,None,0,319
3U,Nkg,Kmg,None,0,320
3U,Nkg,Mig,None,0,319
3U,Nkg,Syx,None,0,320
3U,Nng,Ckg,None,0,319
3U,Nng,Ctu,None,0,319 320
3U,Nng,Sgn,None,0,320
3U,Nng,Wuh,None,0,321
3U,Ntg,Wuh,None,0,319
3U,Nzh,Hrb,None,0,321
3U,Pek,Ckg,None,0,319 321 320
3U,Pek,Ctu,None,0,321 320 330
3U,Pek,Wxn,None,0,320
3U,Pek,Zhy,None,0,320
3U,Pvg,Ckg,None,0,320 319
3U,Pvg,Ctu,None,0,330 321
3U,Pvg,Spn,None,0,330
3U,Pzi,Ckg,None,0,319
3U,Pzi,Ctu,None,0,319
3U,Sgn,Nng,None,0,320
3U,She,Csx,None,0,320
3U,She,Ctu,None,0,330
3U,She,Dsn,None,0,319
3U,She,Ngb,None,0,321
3U,She,Tyn,None,0,321
3U,She,Xuz,None,0,320
3U,She,Yvr,None,0,330
3U,Sjw,Ctu,None,0,320
3U,Sjw,Hrb,None,0,321
3U,Sjw,Kwl,None,0,321
3U,Spn,Can,None,0,330
3U,Spn,Pvg,None,0,330
3U,Swa,Ckg,None,0,319
3U,Syd,Ckg,None,0,330
3U,Syx,Ckg,None,0,320
3U,Syx,Ctu,None,0,321
3U,Syx,Kwe,None,0,321
3U,Syx,Kwl,None,0,320
3U,Syx,Mig,None,0,320
3U,Syx,Ngb,None,0,321
3U,Syx,Nkg,None,0,320
3U,Syx,Tna,None,0,321
3U,Syx,Wnz,None,0,321
3U,Syx,Ybp,None,0,319
3U,Szx,Ckg,None,0,320
3U,Szx,Ctu,None,0,320 321
3U,Szx,Wxn,None,0,319
3U,Tao,Ctu,None,0,321
3U,Tao,Kmg,None,0,320
3U,Tna,Cgq,None,0,321
3U,Tna,Ckg,None,0,321
3U,Tna,Ctu,None,0,321
3U,Tna,Dlc,None,0,321
3U,Tna,Hrb,None,0,320 321
3U,Tna,Kmg,None,0,320
3U,Tna,Syx,None,0,321
3U,Tna,Xiy,None,0,320
3U,Tpe,Kmg,None,0,320
3U,Tsa,Ckg,None,0,320
3U,Tsa,Ctu,None,0,320
3U,Tsn,Cgq,None,0,320 319
3U,Tsn,Ckg,None,0,319
3U,Tsn,Ctu,None,0,321
3U,Tsn,Hgh,None,0,320
3U,Tsn,Hrb,None,0,321
3U,Tsn,Lhw,None,0,321
3U,Tvs,Tyn,None,0,319
3U,Tyn,Ckg,None,0,321
3U,Tyn,Ctu,None,0,319
3U,Tyn,Dat,None,0,319
3U,Tyn,Hgh,None,0,320
3U,Tyn,She,None,0,321
3U,Tyn,Tvs,None,0,319
3U,Urc,Cgo,None,0,320
3U,Urc,Ckg,None,0,320
3U,Urc,Ctu,None,0,319 330
3U,Urc,Khg,None,0,319
3U,Urc,Xiy,None,0,319
3U,Uyn,Xiy,None,0,319
3U,Wnz,Csx,None,0,319
3U,Wnz,Ctu,None,0,320
3U,Wnz,Hrb,None,0,321
3U,Wnz,Kwe,None,0,320
3U,Wnz,Syx,None,0,321
3U,Wuh,Ckg,None,0,319
3U,Wuh,Ctu,None,0,319
3U,Wuh,Hrb,None,0,321
3U,Wuh,Jjn,None,0,319
3U,Wuh,Nng,None,0,321
3U,Wuh,Ntg,None,0,319
3U,Wux,Ckg,None,0,319
3U,Wux,Ctu,None,0,320
3U,Wxn,Ctu,None,0,319
3U,Wxn,Kmg,None,0,320
3U,Wxn,Pek,None,0,320
3U,Wxn,Szx,None,0,319
3U,Xic,Ctu,None,0,320
3U,Xiy,Bhy,None,0,321
3U,Xiy,Ckg,None,0,319
3U,Xiy,Ctu,None,0,320 319
3U,Xiy,Foc,None,0,319
3U,Xiy,Gxh,None,0,319
3U,Xiy,Hrb,None,0,321
3U,Xiy,Kmg,None,0,320
3U,Xiy,Lxa,None,0,319
3U,Xiy,Lyi,None,0,319 320
3U,Xiy,Tna,None,0,320
3U,Xiy,Urc,None,0,319
3U,Xiy,Uyn,None,0,319
3U,Xiy,Xmn,None,0,319
3U,Xiy,Xnn,None,0,319
3U,Xiy,Ybp,None,0,319
3U,Xmn,Csx,None,0,321
3U,Xmn,Ctu,None,0,320
3U,Xmn,Czx,None,0,321
3U,Xmn,Kmg,None,0,320
3U,Xmn,Kow,None,0,320
3U,Xmn,Xiy,None,0,319
3U,Xnn,Ckg,None,0,320
3U,Xnn,Ctu,None,0,320
3U,Xnn,Lxa,None,0,319
3U,Xnn,Mig,None,0,320
3U,Xnn,Xiy,None,0,319
3U,Xnn,Zhy,None,0,320
3U,Xuz,Ctu,None,0,320
3U,Xuz,Dlc,None,0,320
3U,Xuz,Hrb,None,0,320 321
3U,Xuz,Kmg,None,0,320
3U,Xuz,Kwe,None,0,321
3U,Xuz,She,None,0,320
3U,Ybp,Syx,None,0,319
3U,Ybp,Xiy,None,0,319
3U,Yih,Ckg,None,0,319
3U,Yih,Ctu,None,0,320
3U,Yih,Hkg,None,0,320
3U,Yty,Ctu,None,0,319
3U,Yvr,She,None,0,330
3U,Zha,Ckg,None,0,319
3U,Zha,Hkg,None,0,319
3U,Zhy,Pek,None,0,320
3U,Zhy,Xnn,None,0,320
3U,Zuh,Czx,None,0,320
3U,Zuh,Hak,None,0,320
4B,Las,Lax,None,0,Pl2
4B,Lax,Las,None,0,Pl2
4D,Cai,Tlv,None,0,E70
4D,Tlv,Cai,None,0,E70
4E,Mcg,Nib,None,0,Pag
4E,Mcg,Tct,None,0,Pag
4E,Nib,Mcg,None,0,Pag
4E,Tct,Tlj,None,0,Pag
4E,Tlj,Mcg,None,0,Pag
4G,Eyk,Vko,None,0,Yk2
4G,Ncu,Vko,None,0,73G
4G,Nux,Tjm,None,0,Tu5
4G,Nux,Ufa,None,0,Tu5
4G,Nux,Vko,None,0,73G Tu5
4G,Nym,Ovs,None,0,Yk4
4G,Nym,Vko,None,0,73G
4G,Ovs,Nym,None,0,Yk4
4G,Ovs,Svx,None,0,Yk4
4G,Ovs,Vko,None,0,Yk2
4G,Svx,Ovs,None,0,Yk4
4G,Tjm,Nux,None,0,Tu5
4G,Uct,Vko,None,0,Yk2
4G,Ufa,Nux,None,0,Tu5
4G,Vko,Eyk,None,0,Yk2
4G,Vko,Ncu,None,0,73G
4G,Vko,Nux,None,0,73G Tu5
4G,Vko,Nym,None,0,73G
4G,Vko,Ovs,None,0,Yk2
4G,Vko,Uct,None,0,Yk2
4H,Bkk,Dac,None,0,At7
4H,Bzl,Dac,None,0,Dh8
4H,Ccu,Cgp,None,0,At7
4H,Ccu,Dac,None,0,At7
4H,Cgp,Ccu,None,0,At7
4H,Cgp,Dac,None,0,Dh8
4H,Cgp,Mct,None,0,313
4H,Cxb,Dac,None,0,Dh8
4H,Dac,Bkk,None,0,At7
4H,Dac,Bzl,None,0,Dh8
4H,Dac,Ccu,None,0,At7
4H,Dac,Cgp,None,0,Dh8
4H,Dac,Cxb,None,0,Dh8
4H,Dac,Dxb,None,0,313
4H,Dac,Jed,None,0,313
4H,Dac,Jsr,None,0,Dh8
4H,Dac,Ktm,None,0,At7
4H,Dac,Kul,None,0,At7
4H,Dac,Mct,None,0,313
4H,Dac,Spd,None,0,Dh8
4H,Dac,Zyl,None,0,313
4H,Dxb,Dac,None,0,313
4H,Jed,Dac,None,0,313
4H,Jsr,Dac,None,0,Dh8
4H,Ktm,Dac,None,0,At7
4H,Kul,Dac,None,0,At7
4H,Mct,Cgp,None,0,313
4H,Mct,Dac,None,0,313
4H,Rjh,Dac,None,0,Dh8
4H,Spd,Dac,None,0,Dh8
4H,Spd,Rjh,None,0,Dh8
4H,Zyl,Dac,None,0,313
4K,Ygz,Yrb,None,0,Dht
4K,Yrb,Ygz,None,0,Dht
4M,Dfw,Eze,Y,0,777
4M,Eze,Dfw,Y,0,777
4M,Eze,Jfk,Y,0,777
4M,Eze,Mia,None,0,777 763
4M,Eze,Puj,None,0,763
4M,Jfk,Eze,Y,0,777
4M,Mia,Eze,None,0,777 763
4M,Mia,Puj,None,0,763
4M,Puj,Eze,None,0,763
4M,Puj,Mia,None,0,763
4N,Yeg,Yxy,None,0,737
4N,Ylw,Yvr,None,0,737
4N,Ylw,Yxy,None,0,737
4N,Yow,Yzf,None,0,737
4N,Yvr,Ylw,None,0,737
4N,Yvr,Yxy,None,0,737
4N,Yxy,Ylw,None,0,737
4N,Yxy,Yvr,None,0,737
4N,Yxy,Yyc,None,0,737
4N,Yxy,Yzf,None,0,737
4N,Yyc,Yeg,None,0,737
4N,Yzf,Yow,None,0,737
4N,Yzf,Yxy,None,0,737
4O,Aca,Mex,None,0,320
4O,Aca,Tlc,None,0,320
4O,Agu,Mex,None,0,Su9
4O,Bog,Mex,None,0,320
4O,Cen,Mex,None,0,320
4O,Cjs,Mex,None,0,320
4O,Cme,Mex,None,0,320
4O,Cpe,Mex,None,0,Su9
4O,Ctm,Mex,None,0,320
4O,Cul,Mex,None,0,320
4O,Cun,Mex,None,0,320
4O,Cun,Mty,None,0,320
4O,Cun,Tlc,None,0,320
4O,Cuu,Mex,None,0,320
4O,Czm,Mex,None,0,320
4O,Gdl,Mex,None,0,320
4O,Gdl,Mty,None,0,320
4O,Gdl,Sat,None,0,320
4O,Gdl,Sjd,None,0,320
4O,Gdl,Sna,None,0,320
4O,Gdl,Tij,None,0,320
4O,Gua,Mex,None,0,320
4O,Hav,Mex,None,0,320
4O,Hmo,Mex,None,0,320
4O,Hux,Mex,None,0,320
4O,Jfk,Mex,None,0,320
4O,Lap,Mex,None,0,Su9
4O,Las,Mty,None,0,320
4O,Las,Tlc,None,0,320
4O,Mex,Aca,None,0,320
4O,Mex,Agu,None,0,Su9
4O,Mex,Bog,None,0,320
4O,Mex,Cen,None,0,320
4O,Mex,Cjs,None,0,320
4O,Mex,Cme,None,0,320
4O,Mex,Cpe,None,0,Su9
4O,Mex,Ctm,None,0,320
4O,Mex,Cul,None,0,320
4O,Mex,Cun,None,0,320
4O,Mex,Cuu,None,0,320
4O,Mex,Czm,None,0,320
4O,Mex,Gdl,None,0,320
4O,Mex,Gua,None,0,320
4O,Mex,Hav,None,0,320
4O,Mex,Hmo,None,0,320
4O,Mex,Hux,None,0,320
4O,Mex,Jfk,None,0,320
4O,Mex,Lap,None,0,Su9
4O,Mex,Mia,None,0,320
4O,Mex,Mid,None,0,320
4O,Mex,Mtt,None,0,Su9
4O,Mex,Mty,None,0,320
4O,Mex,Mzt,None,0,Su9
4O,Mex,Oax,None,0,320
4O,Mex,Pqm,None,0,Su9
4O,Mex,Pvr,None,0,320
4O,Mex,Rex,None,0,Su9
4O,Mex,Sat,None,0,320
4O,Mex,Sjd,None,0,320
4O,Mex,Sjo,None,0,320
4O,Mex,Sna,None,0,320
4O,Mex,Tam,None,0,320
4O,Mex,Tgz,None,0,320
4O,Mex,Tij,None,0,320
4O,Mex,Trc,None,0,Su9
4O,Mex,Ver,None,0,320
4O,Mex,Vsa,None,0,320
4O,Mex,Zcl,None,0,Su9
4O,Mex,Zih,None,0,320
4O,Mex,Zlo,None,0,Su9
4O,Mia,Mex,None,0,320
4O,Mid,Mex,None,0,320
4O,Mtt,Mex,None,0,Su9
4O,Mty,Cun,None,0,320
4O,Mty,Gdl,None,0,320
4O,Mty,Las,None,0,320
4O,Mty,Mex,None,0,320
4O,Mty,Sat,None,0,320
4O,Mty,Tlc,None,0,320
4O,Mzt,Mex,None,0,Su9
4O,Oax,Mex,None,0,320
4O,Pqm,Mex,None,0,Su9
4O,Pvr,Mex,None,0,320
4O,Pvr,Tlc,None,0,320
4O,Rex,Mex,None,0,Su9
4O,Sat,Gdl,None,0,320
4O,Sat,Mex,None,0,320
4O,Sat,Mty,None,0,320
4O,Sat,Tlc,None,0,320
4O,Sjd,Gdl,None,0,320
4O,Sjd,Mex,None,0,320
4O,Sjd,Tlc,None,0,320
4O,Sjo,Mex,None,0,320
4O,Sna,Gdl,None,0,320
4O,Sna,Mex,None,0,320
4O,Tam,Mex,None,0,320
4O,Tgz,Mex,None,0,320
4O,Tij,Gdl,None,0,320
4O,Tij,Mex,None,0,320
4O,Tlc,Aca,None,0,320
4O,Tlc,Cun,None,0,320
4O,Tlc,Las,None,0,320
4O,Tlc,Mty,None,0,320
4O,Tlc,Pvr,None,0,320
4O,Tlc,Sat,None,0,320
4O,Tlc,Sjd,None,0,320
4O,Tlc,Zih,None,0,320
4O,Trc,Mex,None,0,Su9
4O,Ver,Mex,None,0,320
4O,Vsa,Mex,None,0,320
4O,Zcl,Mex,None,0,Su9
4O,Zih,Mex,None,0,320
4O,Zih,Tlc,None,0,320
4O,Zlo,Mex,None,0,Su9
4Q,Del,Hea,None,0,320
4Q,Del,Kbl,None,0,320
4Q,Dxb,Kbl,None,0,319
4Q,Hea,Del,None,0,320
4Q,Hea,Isb,None,0,319
4Q,Hea,Kbl,None,0,319 320
4Q,Isb,Hea,None,0,319
4Q,Isb,Kbl,None,0,319
4Q,Kbl,Del,None,0,320
4Q,Kbl,Dxb,None,0,319
4Q,Kbl,Hea,None,0,319 320
4Q,Kbl,Isb,None,0,319
4Q,Kbl,Mzr,None,0,319
4Q,Mzr,Kbl,None,0,319
4T,Ayt,Zrh,None,0,320
4T,Bsl,Hrg,None,0,320
4T,Hrg,Bsl,None,0,320
4T,Hrg,Zrh,None,0,320
4T,Prn,Zrh,None,0,320
4T,Rmf,Zrh,None,0,320
4T,Skp,Zrh,None,0,320
4T,Zrh,Ayt,None,0,320
4T,Zrh,Hrg,None,0,320
4T,Zrh,Prn,None,0,320
4T,Zrh,Rmf,None,0,320
4T,Zrh,Skp,None,0,320
4U,Agp,Str,None,0,320 319
4U,Agp,Txl,None,0,319
4U,Alg,Cgn,None,0,319
4U,Ams,Ham,None,0,Crj
4U,Aoi,Dus,None,0,Crj
4U,Aoi,Txl,None,0,Crj
4U,Arn,Cgn,None,0,Crj
4U,Arn,Dus,None,0,Crj
4U,Arn,Ham,None,0,Crj
4U,Ath,Cgn,None,0,319
4U,Ath,Str,None,0,319
4U,Ayt,Cgn,None,0,320
4U,Bcn,Cgn,None,0,320 319
4U,Bcn,Dus,None,0,320 319
4U,Bcn,Haj,None,0,319
4U,Bcn,Ham,None,0,319
4U,Bcn,Str,None,0,319 320
4U,Bds,Str,None,0,319
4U,Beg,Str,None,0,319
4U,Bgo,Ham,None,0,Crj
4U,Bhx,Ham,None,0,Crj
4U,Bhx,Txl,None,0,319
4U,Bia,Cgn,None,0,319
4U,Bia,Dus,None,0,320
4U,Bia,Ham,None,0,Crj
4U,Bia,Str,None,0,319
4U,Bia,Txl,None,0,320
4U,Bio,Dus,None,0,Crj
4U,Bio,Str,None,0,Crj 319
4U,Blq,Cgn,None,0,319
4U,Blq,Txl,None,0,319
4U,Bre,Str,None,0,319 Crj
4U,Bri,Cgn,None,0,319
4U,Bri,Dus,None,0,Crj
4U,Bri,Str,None,0,319
4U,Bru,Str,None,0,319 Crj
4U,Bsl,Dus,None,0,Crj
4U,Bud,Cgn,None,0,319 320 Crj
4U,Bud,Ham,None,0,Crj
4U,Bud,Str,None,0,319 Crj
4U,Cag,Cgn,None,0,319
4U,Cag,Dus,None,0,Crj
4U,Cag,Str,None,0,319
4U,Cdg,Ham,None,0,319 Crj
4U,Cfu,Cgn,None,0,320 319
4U,Cfu,Drs,None,0,319
4U,Cfu,Str,None,0,319
4U,Cgn,Alg,None,0,319
4U,Cgn,Arn,None,0,Crj
4U,Cgn,Ath,None,0,319
4U,Cgn,Ayt,None,0,320
4U,Cgn,Bcn,None,0,320 319
4U,Cgn,Bia,None,0,319
4U,Cgn,Blq,None,0,319
4U,Cgn,Bri,None,0,319
4U,Cgn,Bud,None,0,319 320 Crj
4U,Cgn,Cag,None,0,319
4U,Cgn,Cfu,None,0,320 319
4U,Cgn,Cly,None,0,319
4U,Cgn,Cta,None,0,319
4U,Cgn,Dbv,None,0,319
4U,Cgn,Drs,None,0,319 Crj
4U,Cgn,Dub,None,0,319
4U,Cgn,Edi,None,0,319
4U,Cgn,Fao,None,0,319 320
4U,Cgn,Fco,None,0,319 320
4U,Cgn,Fdh,None,0,319 Crj
4U,Cgn,Ham,None,0,319 Crj
4U,Cgn,Hdf,None,0,Crj
4U,Cgn,Her,None,0,320 319
4U,Cgn,Ibz,None,0,320 319
4U,Cgn,Jmk,None,0,319
4U,Cgn,Jtr,None,0,319
4U,Cgn,Kgs,None,0,319
4U,Cgn,Klu,None,0,Crj
4U,Cgn,Kva,None,0,319 320
4U,Cgn,Lej,None,0,Crj 319 320
4U,Cgn,Lhr,None,0,319 320
4U,Cgn,Lis,None,0,319 320
4U,Cgn,Lpa,None,0,319
4U,Cgn,Man,None,0,319
4U,Cgn,Mxp,None,0,319 Crj
4U,Cgn,Nap,None,0,319 320
4U,Cgn,Nce,None,0,319 320
4U,Cgn,Ndr,None,0,319
4U,Cgn,Olb,None,0,319
4U,Cgn,Pmi,None,0,320 319
4U,Cgn,Pmo,None,0,319 Crj
4U,Cgn,Prg,None,0,319 320 Crj
4U,Cgn,Psa,None,0,319
4U,Cgn,Puy,None,0,319 Crj
4U,Cgn,Rak,None,0,319
4U,Cgn,Rho,None,0,320
4U,Cgn,Rjk,None,0,319
4U,Cgn,Rlg,None,0,319
4U,Cgn,Saw,None,0,319 320
4U,Cgn,Sjj,None,0,319
4U,Cgn,Skg,None,0,319 320
4U,Cgn,Spu,None,0,319
4U,Cgn,Stn,None,0,319
4U,Cgn,Suf,None,0,319
4U,Cgn,Szg,None,0,319
4U,Cgn,Tlv,None,0,319 320
4U,Cgn,Tun,None,0,319
4U,Cgn,Txl,None,0,319 320
4U,Cgn,Vce,None,0,320 319
4U,Cgn,Vie,None,0,319 320
4U,Cgn,Vrn,None,0,319
4U,Cgn,Waw,None,0,Crj
4U,Cgn,Xry,None,0,319
4U,Cgn,Zad,None,0,319
4U,Cgn,Zag,None,0,Crj 319
4U,Cgn,Zrh,None,0,320 319
4U,Cly,Cgn,None,0,319
4U,Cta,Cgn,None,0,319
4U,Cta,Dus,None,0,Crj
4U,Cta,Haj,None,0,319
4U,Cta,Ham,None,0,319
4U,Cta,Str,None,0,319
4U,Cta,Txl,None,0,319
4U,Cwl,Dus,None,0,Crj
4U,Dbv,Cgn,None,0,319
4U,Dbv,Dus,None,0,Crj
4U,Dbv,Haj,None,0,319
4U,Dbv,Ham,None,0,319
4U,Dbv,Str,None,0,319
4U,Dbv,Txl,None,0,320
4U,Drs,Cfu,None,0,319
4U,Drs,Cgn,None,0,319 Crj
4U,Drs,Dus,None,0,319 Crj
4U,Drs,Str,None,0,319 Crj
4U,Dtm,Hdf,None,0,319
4U,Dtm,Muc,None,0,319
4U,Dtm,Pmi,None,0,319 320
4U,Dtm,Saw,None,0,319
4U,Dtm,Spu,None,0,319
4U,Dub,Cgn,None,0,319
4U,Dub,Dus,None,0,Crj
4U,Dus,Aoi,None,0,Crj
4U,Dus,Arn,None,0,Crj
4U,Dus,Bcn,None,0,320 319
4U,Dus,Bia,None,0,320
4U,Dus,Bio,None,0,Crj
4U,Dus,Bri,None,0,Crj
4U,Dus,Bsl,None,0,Crj
4U,Dus,Cag,None,0,Crj
4U,Dus,Cta,None,0,Crj
4U,Dus,Cwl,None,0,Crj
4U,Dus,Dbv,None,0,Crj
4U,Dus,Drs,None,0,319 Crj
4U,Dus,Dub,None,0,Crj
4U,Dus,Gva,None,0,Crj
4U,Dus,Hdf,None,0,Crj
4U,Dus,Her,None,0,319
4U,Dus,Ibz,None,0,320
4U,Dus,Ktw,None,0,Crj
4U,Dus,Lej,None,0,Crj
4U,Dus,Lys,None,0,Crj
4U,Dus,Mad,None,0,Crj
4U,Dus,Mpl,None,0,Crj
4U,Dus,Mxp,None,0,Crj 320
4U,Dus,Nqy,None,0,Crj
4U,Dus,Nue,None,0,Crj
4U,Dus,Olb,None,0,Crj
4U,Dus,Pmi,None,0,320
4U,Dus,Poz,None,0,Crj
4U,Dus,Prg,None,0,Crj
4U,Dus,Prn,None,0,319
4U,Dus,Skg,None,0,319 320
4U,Dus,Spu,None,0,319
4U,Dus,Suf,None,0,Crj
4U,Dus,Trn,None,0,Crj
4U,Dus,Vce,None,0,320 319
4U,Dus,Waw,None,0,Crj
4U,Dus,Wro,None,0,Crj
4U,Dus,Zad,None,0,Crj
4U,Edi,Cgn,None,0,319
4U,Fao,Cgn,None,0,319 320
4U,Fao,Ham,None,0,319
4U,Fao,Str,None,0,319 320
4U,Fco,Cgn,None,0,319 320
4U,Fco,Haj,None,0,319
4U,Fco,Ham,None,0,319
4U,Fco,Str,None,0,319
4U,Fco,Txl,None,0,319
4U,Fdh,Cgn,None,0,319 Crj
4U,Fkb,Ham,None,0,Crj
4U,Fmm,Ham,None,0,Crj
4U,Fmm,Txl,None,0,Crj
4U,Fra,Hdf,None,0,Crj
4U,Gva,Dus,None,0,Crj
4U,Gva,Ham,None,0,Crj
4U,Haj,Bcn,None,0,319
4U,Haj,Cta,None,0,319
4U,Haj,Dbv,None,0,319
4U,Haj,Fco,None,0,319
4U,Haj,Her,None,0,319
4U,Haj,Mxp,None,0,319
4U,Haj,Nap,None,0,319
4U,Haj,Pmi,None,0,319
4U,Haj,Prn,None,0,319
4U,Haj,Saw,None,0,319
4U,Haj,Skg,None,0,319
4U,Haj,Spu,None,0,319
4U,Haj,Stn,None,0,319
4U,Haj,Str,None,0,319
4U,Haj,Suf,None,0,319
4U,Haj,Vce,None,0,319
4U,Haj,Vie,None,0,319
4U,Ham,Ams,None,0,Crj
4U,Ham,Arn,None,0,Crj
4U,Ham,Bcn,None,0,319
4U,Ham,Bgo,None,0,Crj
4U,Ham,Bhx,None,0,Crj
4U,Ham,Bia,None,0,Crj
4U,Ham,Bud,None,0,Crj
4U,Ham,Cdg,None,0,319 Crj
4U,Ham,Cgn,None,0,319 Crj
4U,Ham,Cta,None,0,319
4U,Ham,Dbv,None,0,319
4U,Ham,Fao,None,0,319
4U,Ham,Fco,None,0,319
4U,Ham,Fkb,None,0,Crj
4U,Ham,Fmm,None,0,Crj
4U,Ham,Gva,None,0,Crj
4U,Ham,Her,None,0,319
4U,Ham,Klu,None,0,319 Crj
4U,Ham,Lhr,None,0,319 Crj
4U,Ham,Mad,None,0,Crj
4U,Ham,Man,None,0,Crj
4U,Ham,Mxp,None,0,319 Crj
4U,Ham,Nap,None,0,319
4U,Ham,Nce,None,0,319
4U,Ham,Nue,None,0,Crj
4U,Ham,Olb,None,0,319
4U,Ham,Osl,None,0,Crj
4U,Ham,Pmi,None,0,319
